STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-05-2012,,,,,0.1,",,7,0600",,,,,94,",,7",71,",,7",72,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-05-2012,,,,,0,",,7,0600",,,,,85,",,7",59,",,7",75,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-05-2012,,,,,0,",,7,0600",,,,,80,",,7",55,",,7",60,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-05-2012,,,,,0.22,",,7,0600",,,,,86,",,7",53,",,7",58,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-06-2012,,,,,0,",,7,0600",,,,,63,",,7",52,",,7",53,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-06-2012,,,,,0.07,",,7,0600",,,,,74,",,7",48,",,7",48,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-06-2012,,,,,0,",,7,0600",,,,,84,",,7",48,",,7",57,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-06-2012,,,,,0,",,7,0600",,,,,80,",,7",55,",,7",63,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-06-2012,,,,,0,",,7,0600",,,,,79,",,7",52,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-06-2012,,,,,0,",,7,0600",,,,,76,",,7",52,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-06-2012,,,,,0,",,7,0600",,,,,83,",,7",55,",,7",63,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-06-2012,,,,,0,",,7,0600",,,,,88,",,7",59,",,7",59,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-06-2012,,,,,0,",,7,0600",,,,,90,",,7",59,",,7",63,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-06-2012,,,,,0.01,",,7,0600",,,,,88,",,7",63,",,7",65,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-06-2012,,,,,0,",,7,0600",,,,,86,",,7",65,",,7",70,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-06-2012,,,,,0,",,7,0600",,,,,70,",,7",55,",,7",65,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-06-2012,,,,,0,",,7,0600",,,,,83,",,7",55,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-06-2012,,,,,0,",,7,0600",,,,,88,",,7",55,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-06-2012,,,,,0,",,7,0600",,,,,94,",,7",62,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-06-2012,,,,,0,",,7,0600",,,,,94,",,7",61,",,7",72,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-06-2012,,,,,0,",,7,0600",,,,,93,",,7",71,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-06-2012,,,,,0,",,7,0600",,,,,94,",,7",71,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-06-2012,,,,,0,",,7,0600",,,,,95,",,7",66,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-06-2012,,,,,0,",,7,0600",,,,,95,",,7",66,",,7",69,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-06-2012,,,,,0,",,7,0600",,,,,90,",,7",61,",,7",67,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-06-2012,,,,,0,",,7,0600",,,,,91,",,7",61,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-06-2012,,,,,0,",,7,0600",,,,,91,",,7",61,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-06-2012,,,,,0,",,7,0600",,,,,93,",,7",62,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-06-2012,,,,,0,",,7,0600",,,,,92,",,7",59,",,7",69,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-06-2012,,,,,0,",,7,0600",,,,,85,",,7",60,",,7",60,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-06-2012,,,,,0,",,7,0600",,,,,93,",,7",60,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-06-2012,,,,,0,",,7,0600",,,,,105,",,7",62,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-06-2012,,,,,0,",,7,0600",,,,,106,",,7",71,",,7",76,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-06-2012,,,,,0,",,7,0600",,,,,104,",,7",76,",,7",80,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-07-2012,,,,,0.11,",,7,0600",,,,,104,",,7",71,",,7",73,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-07-2012,,,,,0.01,",,7,0600",,,,,102,",,7",71,",,7",74,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-07-2012,,,,,0,",,7,0600",,,,,97,",,7",72,",,7",72,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-07-2012,,,,,0,",,7,0600",,,,,101,",,7",72,",,7",75,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-07-2012,,,,,0,",,7,0600",,,,,105,",,7",74,",,7",75,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-07-2012,,,,,0,",,7,0600",,,,,104,",,7",75,",,7",76,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-07-2012,,,,,0,",,7,0600",,,,,105,",,7",76,",,7",78,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-07-2012,,,,,0.5,",,7,0600",,,,,101,",,7",71,",,7",80,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-07-2012,,,,,0,",,7,0600",,,,,89,",,7",69,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-07-2012,,,,,0,",,7,0600",,,,,94,",,7",69,",,7",69,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-07-2012,,,,,0,",,7,0600",,,,,94,",,7",69,",,7",70,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-07-2012,,,,,0,",,7,0600",,,,,92,",,7",70,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-07-2012,,,,,0,",,7,0600",,,,,92,",,7",70,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-07-2012,,,,,0.61,",,7,0600",,,,,92,",,7",71,",,7",74,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-07-2012,,,,,0,",,7,0600",,,,,92,",,7",72,",,7",73,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-07-2012,,,,,0,",,7,0600",,,,,96,",,7",73,",,7",74,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-07-2012,,,,,0,",,7,0600",,,,,98,",,7",73,",,7",76,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-07-2012,,,,,0,",,7,0600",,,,,101,",,7",76,",,7",78,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-07-2012,,,,,0,",,7,0600",,,,,101,",,7",74,",,7",76,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-07-2012,,,,,0,",,7,0600",,,,,89,",,7",64,",,7",74,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-07-2012,,,,,0,",,7,0600",,,,,91,",,7",64,",,7",64,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-07-2012,,,,,0,",,7,0600",,,,,95,",,7",64,",,7",68,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-07-2012,,,,,0,",,7,0600",,,,,99,",,7",68,",,7",75,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-07-2012,,,,,0,",,7,0600",,,,,104,",,7",75,",,7",81,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-07-2012,,,,,0,",,7,0600",,,,,103,",,7",78,",,7",79,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-07-2012,,,,,0.14,",,7,0600",,,,,98,",,7",71,",,7",82,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-07-2012,,,,,0.14,",,7,0600",,,,,98,",,7",71,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-07-2012,,,,,0,",,7,0600",,,,,91,",,7",65,",,7",65,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-07-2012,,,,,0,",,7,0600",,,,,90,",,7",65,",,7",66,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-07-2012,,,,,0,",,7,0600",,,,,94,",,7",66,",,7",74,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-07-2012,,,,,0.25,",,7,0600",,,,,99,",,7",70,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-08-2012,,,,,0,",,7,0600",,,,,96,",,7",69,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-08-2012,,,,,1.55,",,7,0600",,,,,99,",,7",69,",,7",70,",,7,0600",,,1,",,7",,,,,,,1,",,7"
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-08-2012,,,,,0,",,7,0600",,,,,90,",,7",70,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-08-2012,,,,,0,",,7,0600",,,,,90,",,7",71,",,7",78,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-08-2012,,,,,0,",,7,0600",,,,,89,",,7",66,",,7",73,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-08-2012,,,,,0,",,7,0600",,,,,91,",,7",63,",,7",66,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-08-2012,,,,,0,",,7,0600",,,,,93,",,7",64,",,7",64,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-08-2012,,,,,0,",,7,0600",,,,,97,",,7",64,",,7",70,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-08-2012,,,,,0.77,",,7,0600",,,,,93,",,7",68,",,7",71,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-08-2012,,,,,0,",,7,0600",,,,,80,",,7",56,",,7",68,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-08-2012,,,,,0,",,7,0600",,,,,82,",,7",57,",,7",57,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-08-2012,,,,,0.02,",,7,0600",,,,,85,",,7",55,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-08-2012,,,,,0.48,",,7,0600",,,,,76,",,7",55,",,7",64,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-08-2012,,,,,0,",,7,0600",,,,,77,",,7",61,",,7",68,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-08-2012,,,,,0,",,7,0600",,,,,87,",,7",61,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-08-2012,,,,,1.48,",,7,0600",,,,,91,",,7",62,",,7",68,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-08-2012,,,,,0,",,7,0600",,,,,79,",,7",57,",,7",66,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-08-2012,,,,,0,",,7,0600",,,,,79,",,7",57,",,7",57,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-08-2012,,,,,0,",,7,0600",,,,,80,",,7",55,",,7",57,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-08-2012,,,,,0,",,7,0600",,,,,85,",,7",55,",,7",56,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-08-2012,,,,,0,",,7,0600",,,,,84,",,7",56,",,7",57,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-08-2012,,,,,0,",,7,0600",,,,,88,",,7",57,",,7",61,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-08-2012,,,,,0,",,7,0600",,,,,91,",,7",61,",,7",67,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-08-2012,,,,,0,",,7,0600",,,,,93,",,7",67,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-08-2012,,,,,0,",,7,0600",,,,,93,",,7",71,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-08-2012,,,,,0,",,7,0600",,,,,88,",,7",68,",,7",70,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-08-2012,,,,,0.28,",,7,0600",,,,,83,",,7",63,",,7",76,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-08-2012,,,,,0,",,7,0600",,,,,86,",,7",63,",,7",64,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-08-2012,,,,,0,",,7,0600",,,,,89,",,7",64,",,7",67,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-08-2012,,,,,0,",,7,0600",,,,,93,",,7",66,",,7",67,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-08-2012,,,,,0.05,",,7,0600",,,,,92,",,7",67,",,7",77,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-09-2012,,,,,1.78,",,7,0600",,,,,88,",,7",76,",,7",77,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-09-2012,,,,,0.5,",,7,0600",,,,,88,",,7",72,",,7",73,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-09-2012,,,,,0.16,",,7,0600",,,,,82,",,7",70,",,7",74,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-09-2012,,,,,0,",,7,0600",,,,,90,",,7",71,",,7",71,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-09-2012,,,,,0.83,",,7,0600",,,,,89,",,7",66,",,7",73,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-09-2012,,,,,0,",,7,0600",,,,,89,",,7",66,",,7",66,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-09-2012,,,,,1.95,",,7,0600",,,,,91,",,7",60,",,7",69,",,7,0600",,,1,",,7",,,,,,,1,",,7"
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-09-2012,,,,,0,",,7,0600",,,,,74,",,7",59,",,7",60,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-09-2012,,,,,0,",,7,0600",,,,,74,",,7",54,",,7",54,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-09-2012,,,,,0,",,7,0600",,,,,78,",,7",54,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-09-2012,,,,,0,",,7,0600",,,,,82,",,7",55,",,7",59,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-09-2012,,,,,0,",,7,0600",,,,,85,",,7",59,",,7",64,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-09-2012,,,,,0,",,7,0600",,,,,85,",,7",62,",,7",68,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-09-2012,,,,,0,",,7,0600",,,,,71,",,7",62,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-09-2012,,,,,0,",,7,0600",,,,,75,",,7",55,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-09-2012,,,,,0,",,7,0600",,,,,76,",,7",55,",,7",60,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-09-2012,,,,,2.4,",,7,0600",,,,,71,",,7",59,",,7",65,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-09-2012,,,,,0,",,7,0600",,,,,71,",,7",42,",,7",59,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-09-2012,,,,,0,",,7,0600",,,,,71,",,7",42,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-09-2012,,,,,0,",,7,0600",,,,,78,",,7",42,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-09-2012,,,,,0,",,7,0600",,,,,79,",,7",55,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-09-2012,,,,,0,",,7,0600",,,,,72,",,7",51,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-09-2012,,,,,0,",,7,0600",,,,,65,",,7",39,",,7",40,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-09-2012,,,,,0,",,7,0600",,,,,70,",,7",40,",,7",41,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-09-2012,,,,,2.25,",,7,0600",,,,,82,",,7",41,",,7",58,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-09-2012,,,,,0.95,",,7,0600",,,,,73,",,7",58,",,7",64,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-09-2012,,,,,0,",,7,0600",,,,,75,",,7",60,",,7",64,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-09-2012,,,,,0,",,7,0600",,,,,73,",,7",50,",,7",60,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-09-2012,,,,,0,",,7,0600",,,,,74,",,7",50,",,7",51,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-09-2012,,,,,0,",,7,0600",,,,,72,",,7",51,",,7",51,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-10-2012,,,,,1.1,",,7,0600",,,,,59,",,7",51,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-10-2012,,,,,0.15,",,7,0600",,,,,59,",,7",54,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-10-2012,,,,,0,",,7,0600",,,,,75,",,7",54,",,7",57,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-10-2012,,,,,0,",,7,0600",,,,,79,",,7",54,",,7",59,",,7,0600",,,1,",,7",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-10-2012,,,,,1.25,",,7,0600",,,,,65,",,7",37,",,7",54,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-10-2012,,,,,0,",,7,0600",,,,,54,",,7",36,",,7",37,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-10-2012,,,,,0,",,7,0600",,,,,54,",,7",35,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-10-2012,,,,,0,",,7,0600",,,,,58,",,7",34,",,7",35,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-10-2012,,,,,0,",,7,0600",,,,,64,",,7",35,",,7",41,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-10-2012,,,,,0,",,7,0600",,,,,55,",,7",35,",,7",48,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-10-2012,,,,,0,",,7,0600",,,,,64,",,7",35,",,7",35,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-10-2012,,,,,0,",,7,0600",,,,,68,",,7",35,",,7",51,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-10-2012,,,,,0,",,7,0600",,,,,78,",,7",51,",,7",51,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-10-2012,,,,,0.24,",,7,0600",,,,,73,",,7",48,",,7",68,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-10-2012,,,,,0,",,7,0600",,,,,73,",,7",42,",,7",48,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-10-2012,,,,,0,",,7,0600",,,,,73,",,7",46,",,7",46,",,7,0600",,,,,,,,,,,,
